name,amenity,highway,barrier,landuse,lat,lon
Devus Vazhiyoora Thattukada,restaurant,,,,8.5423361,76.9612397
Delish Rack Bakery&juice,restaurant,,,,8.5421678,76.9611317
Bell Pepper,restaurant,,,,8.5419995,76.9617109
Appus,restaurant,,,,8.5380523,76.9662878
Aariyas Chappathi Shop,restaurant,,,,8.5382399,76.9661404
MNS Hotel,restaurant,,,,8.5384287,76.9665379
mammoos bakery,restaurant,,,,8.5377466,76.9667211
Sharanya Restaurant,restaurant,,,,8.509073,77.0311981
Bharat Petroleum,fuel,,,,8.5011388,77.0287362
Thanal Restaurent Nettayam,restaurant,,,,8.541074,76.9902215
lechu,restaurant,,,,8.5090115,77.0816722
Bismi restaurant,restaurant,,,,8.5100362,77.0829753
kalyani restaurant,restaurant,,,,8.4868549,77.0428671
tea junction,restaurant,,,,8.5885137,76.9956061
Hotel Broadway,restaurant,,,,9.9784359,76.2782215
New Maloos,restaurant,,,,8.5665916,76.8748408
Irani Restaurant,restaurant,,,,8.5131655,77.0160109
Fast food,restaurant,,,,8.5127277,77.02138
Triveni Hotel,restaurant,,,,8.507531,77.0263426
Royal Reve Hotel,restaurant,,,,17.4412556,78.5005765
Rajeev restaurant,restaurant,,,,8.5642713,76.9854267
Hotel Persis Paradise,restaurant,,,,17.4417049,78.4874265
Subway,fast_food,,,,19.0123245,73.0126894
Indian Coffee House Betul,restaurant,,,,21.9050192,77.9017288
Fast food,fast_food,,,,18.5295693,73.8564329
Hotel Akshayam,restaurant,,,,12.9733427,80.2194396
KFC,fast_food,,,,13.0316616,80.2115156
Faruzzi Multi cusine restaurant,restaurant,,,,12.9581432,80.1434078
Ibaco,fast_food,,,,12.964293,80.1982097
Yaa Mohaideen,restaurant,,,,12.9645381,80.1473952
Bharat Petroleum Petrol Pump,fuel,,,,13.0202778,80.1300076
Banana Leaf Highland Restaurant,restaurant,,,,10.8296509,78.6859458
Alagar Multicuisine Restaurant,restaurant,,,,13.0373996,80.2163947
Hotel Tiruchendur Mani Iyer,restaurant,,,,13.034046,80.2162828
Wheels on Fire,restaurant,,,,13.034045,80.2171992
Salem RR biryani Unavagam AC,restaurant,,,,12.9887853,80.2183072
LORE,restaurant,,,,12.9802518,77.5861466
Tijuori,restaurant,,,,12.9800179,77.5859709
Silver ox,restaurant,,,,19.4301979,72.8227161
"Ресторан Узбекской кухни ""SWEET CHILLOUT CAFE""",restaurant,,,,15.6842739,73.7075488
Sitaram ji best samosas tasty tiffins chai,fast_food,,,,29.9249272,78.1469595
Lakshmi,restaurant,,,,13.1987614,75.0731618
Canteen,restaurant,,,,8.4396893,76.9648871
Stupa Restaurant,restaurant,,,,32.0522014,76.6864988
Kudumbasree Canteen,restaurant,,,,11.8332936,75.9689489
Princial Car Parking,parking,,,,11.8331385,75.9700831
Jwala Hotel,restaurant,,,,11.419108,75.8671385
Banjara Melting Pot,restaurant,,,,12.9867147,77.5956122
Hanuman Hotel,restaurant,,,,16.4050443,74.8805064
Hotel Mahalaxmi,restaurant,,,,16.4042458,74.8794678
Dairy Queen,fast_food,,,,20.3345354,85.8212466
Pizza Da Dhaba,fast_food,,,,21.1909121,72.8602453
Bharat petroleum,fuel,,,,10.7352352,76.1642151
Hindustan petroleum,fuel,,,,10.7338581,76.1568909
Domino's,fast_food,,,,8.8785391,76.6091554
McDonald's,fast_food,,,,17.4572696,78.3643728
Deepa Hotel,restaurant,,,,9.0073403,76.8087024
Hotel Automatic,restaurant,,,,9.6426418,76.5337916
Sree Abhirami,restaurant,,,,9.9987977,76.3143801
Momos,fast_food,,,,19.0314336,73.0217441
Gandhi Petrol Pump,fuel,,,,22.6091626,73.4620088
Shabbir Gas Agency,fuel,,,,20.2333445,79.0033015
Delight Bakers,fast_food,,,,8.9795167,76.7073449
Real Tasty,restaurant,,,,10.0189227,76.2895641
Science Centre Parking Area,parking,,,,21.2761383,81.683113
Vigyan Kendra Parking,parking,,,,21.2757711,81.680646
Raja Bhai Hotel,fast_food,,,,9.6087023,77.9562177
Subway,fast_food,,,,22.2949189,73.1534212
Domino's,fast_food,,,,22.2949415,73.1536692
Pizza Hut,restaurant,,,,22.3015421,73.1382288
Essar Petrol Pump,fuel,,,,22.2905919,73.1316273
reliance,fuel,,,,8.9283444,76.6401027
BPCL Petrol Pump,fuel,,,,9.260349,76.4650584
Oottupura Hotel,restaurant,,,,11.1431457,75.8952352
Thattukada,restaurant,,,,11.1456937,75.8961801
Bestow Cafe & Restaurant,restaurant,,,,11.1460969,75.8956424
Foodies Kitchen,restaurant,,,,11.1617218,75.8872314
Hotel Jeena Residency,restaurant,,,,9.2789037,76.460366
Ponkadir Vanitha Hotel,restaurant,,,,11.1637495,75.8805136
Delicious Bakery,restaurant,,,,11.163753,75.8802809
Aditya Hotel,restaurant,,,,9.2794882,76.4597437
Hotel Karuna,restaurant,,,,9.2793273,76.4596664
Indian Oil,fuel,,,,22.5344412,76.2016558
Hindustan Petroleum,fuel,,,,8.8796797,76.6062169
Presanna,restaurant,,,,11.4192357,75.8673063
Sulaja Hotel,restaurant,,,,11.4429129,75.881071
Muthappan Hotel,restaurant,,,,12.1135276,75.2905065
Indian Oil,fuel,,,,8.8945447,76.6064974
Burger Hub,fast_food,,,,10.5367987,76.2121956
Bharat Petroleum,fuel,,,,8.9027697,76.6214157
Thanima Food Court,fast_food,,,,9.2797851,76.4837939
Thattukada Valliyoth,fast_food,,,,11.43336,75.8734011
Hotel Green Vally,restaurant,,,,11.4336563,75.8735289
New Salim Hotel,restaurant,,,,8.8836982,76.5911438
Shivam,restaurant,,,,8.7259181,76.7547983
Kudumbasree Hotel,restaurant,,,,10.9467324,76.1367966
Dasanteyum Vijayanteyum kada,restaurant,,,,10.946311,76.1372982
BTH Harbour Gate,restaurant,,,,9.9613728,76.2681978
Nikis Fast Food,restaurant,,,,9.9611178,76.2683905
Hotel Amritha(veg),restaurant,,,,10.9459607,76.1376868
Khalij,restaurant,,,,10.9470134,76.1381194
Hotel Rahat,restaurant,,,,10.946413,76.1385861
Donut,restaurant,,,,10.9447027,76.1397066
Khaleej,restaurant,,,,10.9445634,76.13989
Kerla Bhavan Restaurant,restaurant,,,,11.4435987,75.8772527
Indian Oil,fuel,,,,10.9415074,76.1523912
Indian Coffee House,restaurant,,,,10.5351528,76.2112982
Joseph Chettan's Shop,fast_food,,,,10.1769295,76.3092095
Hotel Sivasakthi,restaurant,,,,9.267646,76.4802062
Ayush Vegeterian Restaurant,restaurant,,,,10.5292856,76.2138989
Hotel Ruth,restaurant,,,,8.9146554,76.5892473
House of Hobbit,restaurant,,,,26.4464036,80.2857298
Bismi chappathi company,restaurant,,,,10.9993804,75.9841338
Midhun Hotel,restaurant,,,,8.8977212,76.7418629
Al Zain,restaurant,,,,10.9979694,75.9863383
Ente veedu,restaurant,,,,11.0066485,75.9749834
Hotel Eat 'n' Pack,restaurant,,,,9.9488294,76.2915452
Chicken Plus,restaurant,,,,8.8746189,76.7707974
Rama Krishna,restaurant,,,,19.1616182,72.945009
Bun Club,restaurant,,,,11.2807593,75.7868477
"Srishti Dum House, The Biriyani Hut",restaurant,,,,10.6532791,76.0696474
Akash Sonawane,restaurant,,,,19.7514799,75.7138883
Savi's Kitchen,restaurant,,,,21.1122838,79.1155212
Pallikkara,restaurant,,,,12.3906939,75.0417214
Pallikkara,restaurant,,,,12.3904445,75.0418588
Pallikkara,restaurant,,,,12.3906163,75.0417922
Krishna Hotel,restaurant,,,,10.9947968,76.0095015
Haldiram's,fast_food,,,,21.1384293,79.1206468
"ECR Toll Plaze, Kovalam",,,toll_booth,,12.7841455,80.2447173
Indian Oil,fuel,,,,20.4347787,78.9908784
Chenani Tunnel Toll Plaza,,,toll_booth,,33.0461556,75.2782299
Chenani Tunnel Toll Plaza,,,toll_booth,,33.0461534,75.2783965
Sarore Toll Plaza,,,toll_booth,,32.6120606,74.9376047
Sarore Toll Plaza,,,toll_booth,,32.6114428,74.9386548
AmmeNarayana,restaurant,,,,9.2314278,76.6305595
HP,fuel,,,,17.4684853,78.5469277
Bharat Petroleum,fuel,,,,20.3495347,79.0200918
Indian Oil,fuel,,,,21.0859687,79.0929959
Domino's,restaurant,,,,21.2033829,79.0772714
Lake view bar & restaurant,restaurant,,,,17.4991927,78.4081171
Saafar Maruthi Service Center,,services,,,9.9009299,76.7220964
Annapurna Theatre,fast_food,,,,16.8378275,82.0290249
Kishore theatre,fast_food,,,,16.837225,82.0286619
HP,fuel,,,,8.9479443,76.6617777
Arabian Dreams,restaurant,,,,9.1523951,76.736651
HP Pertol Bunk,fuel,,,,17.5476077,78.4923123
Harris Hotel,restaurant,,,,11.5538159,76.0392337
Pandi Hotel,restaurant,,,,9.6446351,77.5972091
AM Restaurant and Cool Bar,restaurant,,,,8.9186233,76.5751973
Lekshmi medicals,restaurant,,,,8.8837977,76.6106105
Secret Garden Cafe,restaurant,,,,30.1302748,78.3193745
Essar Petrol Bunk,fuel,,,,11.4551049,76.7226263
Hindustan Petroleum Holy Star Fuels,fuel,,,,8.9307637,76.5590624
Athira Hotel,restaurant,,,,8.9767439,76.7584222
Dhe Kichante Kada,fast_food,,,,8.9751445,76.7573209
HP,fuel,,,,20.7106672,77.1302646
Essar,fuel,,,,20.7252093,77.3751649
Indian Oil,fuel,,,,20.7228174,77.3642442
Bharat Petroleum,fuel,,,,20.7165589,77.1783557
Bharat Petroleum,fuel,,,,20.6671113,76.7080668
Sainik Dhaba,restaurant,,,,20.7789748,76.510255
Bharat Petroleum,fuel,,,,20.6884434,76.9313903
Bharat Petroleum,fuel,,,,20.6727879,76.8839493
Munnas Fast Food,fast_food,,,,8.9802922,76.8519148
Madhuram Hotspot,fast_food,,,,8.704962,77.7443319
Janapriya Veg Restaurent,restaurant,,,,17.5879544,78.0828909
Nagbal filling station,fuel,,,,34.1985723,74.8061677
Appoos coolbar,restaurant,,,,11.9310264,75.5715764
Silver Spoon,restaurant,,,,16.5035566,80.665058
CAFE-HOLICS,restaurant,,,,21.1406146,79.0643249
Times Tiffins,restaurant,,,,17.4966203,78.3595154
Chikpet Donne Biriyani House,restaurant,,,,17.4963919,78.3588995
Domino's,fast_food,,,,17.4958883,78.3567001
Sri Raghavendra Bhavan Udipi,restaurant,,,,17.4948857,78.3532779
Athidhi Restaurant,restaurant,,,,17.4940368,78.3524303
Athidhi Takeaway,restaurant,,,,17.4939989,78.3523561
Hero Service Center,,services,,,18.6103215,73.7591052
Neha Bhabhi Fast Foods,fast_food,,,,18.610699,73.7596722
HP Fuel Station,fuel,,,,18.6112182,73.7604376
Rahul Auto Service,fuel,,,,18.6106386,73.7602941
Hotel Swaraj,restaurant,,,,19.9711909,73.6790183
FLY bar,restaurant,,,,28.6472447,77.1195401
Baskin Robbins,restaurant,,,,15.358191,80.0402856
Hotel N5 Food Plaza,restaurant,,,,15.3582098,80.0400255
Domino's,fast_food,,,,24.0985107,88.2565027
Amans momo store,fast_food,,,,22.9839517,88.3784411
Samradni Caterers,restaurant,,,,19.9804076,73.7831107
Bharat Petrol Pump,fuel,,,,11.694567,75.5365125
Azadi Restaurant,restaurant,,,,11.7007815,75.5343771
Kallakurichi Toll Plaza,,,toll_booth,,11.7365869,79.0095318
Kallakurichi Toll Plaza,,,toll_booth,,11.7362652,79.0095777
McDonald's,fast_food,,,,19.2478193,72.9772156
KFC,fast_food,,,,19.2558999,72.9837326
Pizza Hut,restaurant,,,,19.2557963,72.983906
Shri Padmalaya Petroleum,fuel,,,,20.255172,79.0158637
Idli kadai,restaurant,,,,10.3569341,78.0030889
Idli kadai,restaurant,,,,10.3565546,78.0030889
Chicken shop,,,,industrial,10.3629115,77.9939969
Treats Cakes,restaurant,,,,10.9618457,76.3015152
Luqmanthebaker,restaurant,,,,10.8687901,76.0252809
Cakes World,restaurant,,,,10.872567,75.9551119
Neenu's Kitchen,restaurant,,,,10.9285029,76.0110173
Hot Chips,fast_food,,,,13.1194849,80.1511887
Barbecue Hut,restaurant,,,,13.1179385,80.1532379
SS Hyderabad Biriyani,restaurant,,,,13.1157918,80.1543578
Cool Cafe,fast_food,,,,12.3395861,76.6542354
N K Group Restaurant,restaurant,,,,9.7603397,76.3572113
Caketime,restaurant,,,,10.414593,76.193068
Marwah Cakes,restaurant,,,,10.3208014,76.1456852
HOLY KITCHEN,restaurant,,,,17.4332799,78.4262644
Badopatti,,,toll_booth,,29.2991922,75.8196571
Chaudhriwas,,,toll_booth,,28.9980368,75.6042811
Almarva,fast_food,,,,11.9401185,79.4828582
Petrol pump,fuel,,,,8.9605383,77.3072377
Petrol bunk,fuel,,,,11.9389147,79.4861983
Petrolbunk,fuel,,,,11.9586805,79.4965381
Bharath Petrol Bank,fuel,,,,11.9386155,79.4860933
Petrol bunk,fuel,,,,11.9747412,79.2238345
The Chicken Boat,restaurant,,,,28.4628028,77.080404
Drunken Monkey Kakkanad,restaurant,,,,10.0246243,76.3387384
TMR Samosa,restaurant,,,,28.7008342,77.1361351
suvarna’s coffee club,restaurant,,,,13.193927,75.3966321
HP,fuel,,,,10.7345212,76.1541291
Foodies Joint,restaurant,,,,9.9978082,76.3611653
Arabian Tasty Cafe,restaurant,,,,8.478908,76.9429483
Juice club,fast_food,,,,11.0375735,76.0685641
Deccan Elite Restaurant,restaurant,,,,17.346203,78.4155817
Domino's,fast_food,,,,26.5271586,88.7193943
Bhawana Restaurant & Sweets,restaurant,,,,28.6398636,75.3871721
Amma Unavagam,restaurant,,,,10.0770569,78.7802684
White Way Restaurant & Bakes,restaurant,,,,11.2928976,75.8188838
Royal Sagar Food Plaza,restaurant,,,,26.5249358,88.7240821
Spicy Corner,restaurant,,,,11.2345111,75.9139332
Shalu Car Service Center,,services,,,11.2464171,75.9420713
Road,,services,,,23.6178047,87.1162491
Rohini Treats,restaurant,,,,9.9500012,76.3075083
Chappathi Company,fast_food,,,,11.2373006,75.8045512
Square,,services,,,16.5828883,81.5882539
Raaravies,restaurant,,,,11.9309889,75.569104
"Bharat Petrlium, Dabhol Road",fuel,,,,17.7533841,73.1877976
Hotel Ambadi,restaurant,,,,9.4619678,76.590241
Hotel Reeja,restaurant,,,,11.2360868,75.8044139
Salkara,restaurant,,,,10.1533535,76.355061
Indian Oil,fuel,,,,26.3658473,82.5107809
Sree Arya's,restaurant,,,,10.0568322,76.321607
Changadam,restaurant,,,,8.5803464,77.0830802
Parudeesa hotel,restaurant,,,,10.4267786,76.3092652
Cherukarayil Chips Centre,restaurant,,,,9.8724282,76.3953861
Aiswareya Hotel,restaurant,,,,9.8725036,76.3953452
Dhanusree Hotel and Fast Food,restaurant,,,,9.873701,76.3949036
Ready To Eat,fast_food,,,,9.8612195,76.3999297
Tabla Restaurant,restaurant,,,,17.4964545,78.3971777
Shree Amirtha Bhavan,restaurant,,,,12.0162597,78.089757
Vishwas Chinese Restaurant,restaurant,,,,19.415955,72.811209
ganesh teffin centre,restaurant,,,,16.5434873,81.5128617
DNR College canteen,restaurant,,,,16.5363805,81.5203947
Spice Magic,restaurant,,,,16.5455545,81.5202203
Indian Oil,fuel,,,,16.5468283,81.515876
vindhu,restaurant,,,,16.5472489,81.5174898
The local house,restaurant,,,,15.205054,73.9773129
Department Store,fast_food,,,,19.1984182,72.9913694
Pic A Bite,fast_food,,,,19.3692667,72.8133869
Hotel Anusha,restaurant,,,,12.5063253,75.0796749
Om Sai Canteen,fast_food,,,,19.9750221,72.784077
Hasan,restaurant,,,,9.5880984,77.9519476
Arabian Nights,restaurant,,,,9.588909,77.9546546
Allah Picchai,restaurant,,,,9.5904674,77.9553614
Bharat Petroleum Petrol Pump,fuel,,,,34.0817898,74.7881811
Oxygen,restaurant,,,,11.9206417,75.5645846
bhimavaram hub,restaurant,,,,16.5428445,81.4983523
SRKR college canteen,restaurant,,,,16.5453339,81.495599
Sitaya grand,restaurant,,,,16.5429782,81.4950103
Vempa Raju Gari Vantillu,restaurant,,,,16.5418495,81.5126136
Divya Jyothi Mess,restaurant,,,,16.5415615,81.5123212
chandrika restaurant,restaurant,,,,16.5438473,81.5164626
Grand Celebration Party Hub,restaurant,,,,28.6910247,77.1197309
Peppers Gourmet,restaurant,,,,15.2725727,73.9645207
Go Native,restaurant,,,,12.9688442,77.5970887
Hotel JM,fast_food,,,,9.5898195,77.9520535
choice snackbar,restaurant,,,,22.286494,70.7919535
NBH Canteen,restaurant,,,,19.0346447,72.9253319
Cafe Nandini,restaurant,,,,17.4171873,78.4313623
The Bite Saga,restaurant,,,,30.9075059,75.8593327
Sri Motu Ram Prasadam,restaurant,,,,26.8436065,75.8024609
Orange Restaurant,restaurant,,,,11.7867777,78.2034682
Altitude Kitchen and Bar,restaurant,,,,11.7863745,78.2030113
Daily fresh juice,fast_food,,,,8.3951073,77.0238698
Ananda Bhavan Delight,restaurant,,,,11.7555501,78.0509628
Sun Sea Food Restaurant,restaurant,,,,9.8847169,78.144604
Hotel Om Saravana Bhavan,restaurant,,,,9.8852043,78.1492502
Bharat Petroleum,fuel,,,,26.8612289,89.3812225
Datt Vada Pav and Snacks,restaurant,,,,19.3744763,73.202478
Burger King,fast_food,,,,19.4154088,73.2767558
McDonald's,fast_food,,,,19.4426166,73.3024784
The Bite Saga,restaurant,,,,30.9010921,75.8326562
Dawat restaurant,restaurant,,,,18.528728,79.319556
Domino's,fast_food,,,,23.734471,92.7170439
Classic Hyundai,,services,,,11.645615,76.1143044
Classic Hyundai,,services,,,11.6482255,76.1247759
Sree Karthika Hotel,restaurant,,,,11.6487929,76.1282654
WMO Qatar Backery & eatery,restaurant,,,,11.649116,76.1267017
PMH Force,,services,,,11.6482298,76.1244919
Renult Service Center,,services,,,11.6492868,76.1304836
Nasik Tiffins,restaurant,,,,20.0101404,73.7350917
Aramana Restaurant,restaurant,,,,8.4913444,76.9496867
Petrol Pump,fuel,,,,25.2848795,83.0023419
HP Gas Station varansi,fuel,,,,25.2774869,83.005451
Bharat Petroleum,fuel,,,,26.6033182,88.4874674
Reliance,fuel,,,,25.8316069,87.9241915
Bharat Petroleum,fuel,,,,26.5579812,88.72395
Reliance,fuel,,,,25.8315659,87.9242059
Oishi Fresh | Fastfood Restaurant | Bhubaneswar,restaurant,,,,20.2838158,85.8330021
HP,fuel,,,,11.0198182,77.0223927
COOL N FIRE,restaurant,,,,30.3348931,76.3835331
Indraprastha,restaurant,,,,9.2484556,76.5404486
Brijswer Aahar,fast_food,,,,17.4995603,78.357523
Leon's Burger,fast_food,,,,17.5046603,78.3619597
Amma,fast_food,,,,8.5080081,77.0835549
Sree Ram Fuel Service,fuel,,,,8.5058884,77.0784012
Barbeque Nation,restaurant,,,,22.5164882,88.3487401
Oasis,fast_food,,,,15.2735386,73.9556619
Noorani Family,restaurant,,,,12.1904295,75.1692202
Priya Hotel,restaurant,,,,10.0374092,76.4111339
Luscious Layers,restaurant,,,,20.009121,73.7575453
Steak Factory,restaurant,,,,22.5109639,88.3482253
Zucca Lounge,restaurant,,,,22.5164263,88.3604145
Captain's Deck Bar and Grill,restaurant,,,,22.5142545,88.3633308
Wow! Momo,fast_food,,,,22.5173303,88.3671971
Tandoor,restaurant,,,,22.5172815,88.3670507
Chili's,restaurant,,,,22.5146191,88.3930966
Fort Kitchen,restaurant,,,,10.0358933,76.3377533
Sarpanch Petro Service,fuel,,,,30.5051597,74.8580024
Korean Uncle's Cafe,restaurant,,,,25.8599417,93.7682393
Arora di Hatti,restaurant,,,,28.5204237,77.2022859
Pawangaon Toll Plaza,,,toll_booth,,21.1815713,79.1812561
Pawangaon Toll Plaza,,,toll_booth,,21.1815106,79.181149
Rice bowl,restaurant,,,,15.2766887,73.9580999
Palaaram Restaurant,restaurant,,,,10.0355177,76.336955
Desi Cuppa,fast_food,,,,10.0356176,76.3372434
Shakti Petroleum,fuel,,,,22.6088021,73.4609931
Hotel Shree Aryaas,restaurant,,,,10.0403011,76.3385813
daily bakes,restaurant,,,,9.2486019,76.5401906
La Delicia,restaurant,,,,9.2492577,76.5399461
MSK Fruits & Juice shop,fast_food,,,,10.048936,76.318726
Ahimsa food,fast_food,,,,28.5250281,77.2763046
Vezlay food Pvt Ltd,fast_food,,,,28.6896853,77.2986638
Kadaloram Seafood Restaurant,restaurant,,,,8.4938761,76.8989459
Anna Aluminium Mess,restaurant,,,,10.037708,76.4119143
Chokhi Dhani - Tonk Road,restaurant,,,,26.7675872,75.8361121
Domino's,fast_food,,,,26.7026886,88.417144
Last Bite,restaurant,,,,29.363182,75.9024914
Zaika Uttar Da,restaurant,,,,12.9773969,80.2240566
Khaif Chicken,restaurant,,,,10.0864793,76.3508379
Mediterraneo,restaurant,,,,25.3497199,78.6409462
Jagat Punjabi Rasoi,restaurant,,,,30.6522224,76.6802434
Pardhan Vaishno Dhaba,restaurant,,,,30.6676348,76.6732665
Havana Taphouse,restaurant,,,,30.2527239,76.8542883
Indian Oil,fuel,,,,30.2518306,76.8537904
Aman's,restaurant,,,,30.2058854,76.8577391
Sanjha Chulha,restaurant,,,,30.2080562,76.8573365
Kohinoor Punjabi Vaishno Dhaba,restaurant,,,,29.9418846,76.9004435
Subway,fast_food,,,,29.9169826,76.9091057
HP,fuel,,,,26.782162,75.83293
Ten Spoon Dhaba,restaurant,,,,29.2169582,77.0192575
Mannat Dhaba,restaurant,,,,29.1886963,77.0276516
Mitran Da Dhaba,restaurant,,,,29.1293433,77.0443791
Mahalaxmi Sangam Dhaba,restaurant,,,,29.0461412,77.0687016
Mannat Haveli,restaurant,,,,29.0651986,77.0635605
Maharani Sangam Vaishno Dhaba,restaurant,,,,29.0343492,77.0718543
Kiran Filling Station,fuel,,,,32.1686222,76.3912796
La Pino'z Pizza,restaurant,,,,30.3691985,76.7993781
The Waffle Co.,fast_food,,,,30.3691582,76.7988209
Chawla's,fast_food,,,,30.368433,76.7997413
Gajanan Snack Center,fast_food,,,,19.197542,72.9733282
Rodeway Inn,restaurant,,,,32.1106323,76.3061906
Halli Mane,restaurant,,,,12.9202895,76.4817604
Halli Mane,restaurant,,,,12.99449,76.8997841
Hotel Athul,restaurant,,,,10.1334175,76.4015448
Indian Oil,fuel,,,,26.7602558,75.8682913
Khansama Foods,restaurant,,,,25.6274626,85.1109344
Sagar Ratna,restaurant,,,,25.2813819,83.0032224
Maharaja Fast Food,fast_food,,,,25.2800039,83.0030463
Pahalwan Lassi,fast_food,,,,25.2820758,83.0032302
Indian Oil Petrol Pump,fuel,,,,25.2941304,83.0000956
لکی ریسٹورانٹ,restaurant,,,,17.3654886,78.5575099
